Date,CustomerID,Product,Category,Region,Quantity,Revenue,Cost,Profit,Discount
2025-02-02,CUST-02954,Product D,Apparel,South,5,225.0,140.18,84.82,0.0
2025-02-02,CUST-02130,Product E,Apparel,North,1,69.0,43.27,25.73,0.0
2025-02-02,CUST-00570,Product B,Electronics,South,3,1020.0,710.58,309.42,0.0
2025-02-02,CUST-00251,Product B,Electronics,South,3,1020.0,678.61,341.39,0.0
2025-02-02,CUST-02300,Product A,Electronics,South,2,440.0,260.27,179.73,0.0
2025-02-02,CUST-01071,Product C,Home & Kitchen,North,3,293.25,195.15,98.1,0.0
2025-02-02,CUST-00105,Product A,Electronics,South,3,528.0,435.01,92.99,20.0
2025-02-02,CUST-02094,Product A,Electronics,East,6,1069.2,781.12,288.08,10.0
2025-02-02,CUST-01107,Product B,Electronics,West,3,1017.45,648.79,368.66,5.0
2025-02-02,CUST-02728,Product C,Home & Kitchen,West,3,267.75,177.0,90.75,0.0
2025-02-02,CUST-01945,Product E,Apparel,North,2,110.4,76.93,33.47,20.0
2025-02-02,CUST-02018,Product A,Electronics,West,1,231.0,153.44,77.56,0.0
2025-02-02,CUST-02480,Product D,Apparel,East,3,121.5,77.66,43.84,0.0
2025-02-02,CUST-02306,Product E,Apparel,West,2,107.1,85.8,21.3,15.0
2025-02-02,CUST-02300,Product C,Home & Kitchen,South,2,170.0,115.74,54.26,0.0
2025-02-02,CUST-00365,Product A,Electronics,East,3,594.0,394.55,199.45,0.0
2025-02-02,CUST-00585,Product B,Electronics,East,2,550.8,402.18,148.62,10.0
2025-02-02,CUST-01365,Product C,Home & Kitchen,East,1,72.68,45.99,26.69,5.0
2025-02-02,CUST-01428,Product E,Apparel,South,4,240.0,162.41,77.59,0.0
2025-02-02,CUST-01748,Product C,Home & Kitchen,North,1,97.75,59.09,38.66,0.0
2025-02-02,CUST-00211,Product A,Electronics,East,2,396.0,254.69,141.31,0.0
2025-02-02,CUST-02375,Product D,Apparel,North,4,207.0,119.09,87.91,0.0
2025-02-02,CUST-02523,Product E,Apparel,North,4,276.0,190.88,85.12,0.0
2025-02-02,CUST-01817,Product B,Electronics,North,1,391.0,258.26,132.74,0.0
2025-02-02,CUST-02099,Product D,Apparel,East,3,121.5,73.42,48.08,0.0
2025-02-02,CUST-02494,Product B,Electronics,South,1,323.0,216.66,106.34,5.0
2025-02-02,CUST-02110,Product A,Electronics,West,8,1848.0,1155.65,692.35,0.0
2025-02-02,CUST-02490,Product D,Apparel,North,3,155.25,89.66,65.59,0.0
2025-02-02,CUST-00887,Product A,Electronics,North,3,759.0,434.44,324.56,0.0
2025-02-03,CUST-02764,Product A,Electronics,West,3,693.0,435.93,257.07,0.0
2025-02-03,CUST-00949,Product A,Electronics,North,6,1366.2,838.24,527.96,10.0
2025-02-03,CUST-01528,Product E,Apparel,South,4,240.0,156.69,83.31,0.0
2025-02-03,CUST-02164,Product A,Electronics,East,5,990.0,635.44,354.56,0.0
2025-02-03,CUST-00941,Product A,Electronics,West,3,693.0,444.08,248.92,0.0
2025-02-03,CUST-02783,Product C,Home & Kitchen,South,4,340.0,234.05,105.95,0.0
2025-02-03,CUST-02496,Product A,Electronics,East,4,792.0,497.89,294.11,0.0
2025-02-03,CUST-01113,Product B,Electronics,West,3,1017.45,628.17,389.28,5.0
2025-02-03,CUST-01725,Product C,Home & Kitchen,East,2,153.0,103.46,49.54,0.0
2025-02-03,CUST-02076,Product D,Apparel,East,1,40.5,23.62,16.88,0.0
2025-02-03,CUST-02060,Product E,Apparel,North,2,110.4,80.04,30.36,20.0
2025-02-03,CUST-01272,Product E,Apparel,South,4,240.0,136.3,103.7,0.0
2025-02-03,CUST-01602,Product D,Apparel,West,4,189.0,128.23,60.77,0.0
2025-02-03,CUST-00710,Product B,Electronics,North,3,1173.0,782.58,390.42,0.0
2025-02-03,CUST-01987,Product A,Electronics,East,4,792.0,516.5,275.5,0.0
2025-02-03,CUST-02797,Product D,Apparel,North,7,362.25,210.2,152.05,0.0
2025-02-03,CUST-02373,Product A,Electronics,South,2,418.0,282.46,135.54,5.0
2025-02-03,CUST-01988,Product A,Electronics,East,1,198.0,129.23,68.77,0.0
2025-02-03,CUST-02870,Product D,Apparel,East,3,121.5,71.61,49.89,0.0
2025-02-03,CUST-00635,Product E,Apparel,West,2,126.0,75.73,50.27,0.0
2025-02-03,CUST-00227,Product A,Electronics,South,2,440.0,303.45,136.55,0.0
2025-02-03,CUST-00799,Product B,Electronics,North,9,3343.05,2436.53,906.52,5.0
2025-02-03,CUST-02892,Product D,Apparel,East,2,81.0,49.35,31.65,0.0
2025-02-03,CUST-00589,Product E,Apparel,West,4,252.0,166.78,85.22,0.0
2025-02-03,CUST-00882,Product D,Apparel,South,3,135.0,83.73,51.27,0.0
2025-02-03,CUST-01469,Product C,Home & Kitchen,East,2,153.0,101.79,51.21,0.0
2025-02-03,CUST-00376,Product D,Apparel,East,2,81.0,49.87,31.13,0.0
2025-02-03,CUST-00510,Product B,Electronics,East,4,1224.0,727.97,496.03,0.0
2025-02-03,CUST-01477,Product A,Electronics,West,2,462.0,287.14,174.86,0.0
2025-02-03,CUST-00138,Product A,Electronics,East,1,188.1,130.06,58.04,5.0
2025-02-03,CUST-01394,Product A,Electronics,South,4,880.0,590.54,289.46,0.0
2025-02-03,CUST-02351,Product A,Electronics,West,2,462.0,317.15,144.85,0.0
2025-02-03,CUST-00612,Product B,Electronics,West,3,1071.0,652.44,418.56,0.0
2025-02-03,CUST-00873,Product A,Electronics,North,5,1265.0,815.47,449.53,0.0
2025-02-03,CUST-01658,Product D,Apparel,South,3,114.75,89.7,25.05,15.0
2025-02-03,CUST-00236,Product A,Electronics,North,7,1505.35,1010.17,495.18,15.0
2025-02-03,CUST-00289,Product D,Apparel,West,4,189.0,119.26,69.74,0.0
2025-02-04,CUST-01722,Product B,Electronics,North,1,391.0,226.14,164.86,0.0
2025-02-04,CUST-01802,Product A,Electronics,West,1,207.9,134.84,73.06,10.0
2025-02-04,CUST-02102,Product B,Electronics,North,3,1173.0,733.85,439.15,0.0
2025-02-04,CUST-02583,Product C,Home & Kitchen,South,2,170.0,99.19,70.81,0.0
2025-02-04,CUST-00955,Product B,Electronics,East,4,1101.6,774.96,326.64,10.0
2025-02-04,CUST-01133,Product C,Home & Kitchen,South,2,170.0,113.22,56.78,0.0
2025-02-04,CUST-00676,Product B,Electronics,North,3,1173.0,759.35,413.65,0.0
2025-02-04,CUST-01070,Product A,Electronics,North,7,1593.9,1148.85,445.05,10.0
2025-02-04,CUST-00383,Product A,Electronics,North,3,759.0,456.65,302.35,0.0
2025-02-04,CUST-02583,Product A,Electronics,West,3,693.0,384.63,308.37,0.0
2025-02-04,CUST-02287,Product C,Home & Kitchen,East,5,382.5,255.19,127.31,0.0
2025-02-04,CUST-00320,Product E,Apparel,South,6,360.0,227.26,132.74,0.0
2025-02-04,CUST-02927,Product A,Electronics,East,2,396.0,261.22,134.78,0.0
2025-02-04,CUST-01716,Product C,Home & Kitchen,West,2,178.5,121.18,57.32,0.0
2025-02-04,CUST-01112,Product C,Home & Kitchen,North,4,332.35,217.64,114.71,15.0
2025-02-04,CUST-01238,Product E,Apparel,South,2,120.0,76.17,43.83,0.0
2025-02-04,CUST-00402,Product C,Home & Kitchen,West,6,535.5,355.47,180.03,0.0
2025-02-04,CUST-02916,Product A,Electronics,North,4,1012.0,676.67,335.33,0.0
2025-02-04,CUST-02801,Product A,Electronics,East,2,396.0,254.5,141.5,0.0
2025-02-04,CUST-02491,Product D,Apparel,South,1,45.0,29.41,15.59,0.0
2025-02-04,CUST-01809,Product D,Apparel,North,3,155.25,95.67,59.58,0.0
2025-02-04,CUST-00205,Product D,Apparel,South,3,135.0,86.43,48.57,0.0
2025-02-04,CUST-02583,Product B,Electronics,South,5,1360.0,1168.53,191.47,20.0
2025-02-04,CUST-02351,Product B,Electronics,North,3,1055.7,797.74,257.96,10.0
2025-02-04,CUST-00784,Product D,Apparel,East,3,109.35,84.03,25.32,10.0
2025-02-04,CUST-00343,Product C,Home & Kitchen,West,5,446.25,263.75,182.5,0.0
2025-02-04,CUST-01863,Product B,Electronics,West,6,2034.9,1498.88,536.02,5.0
2025-02-04,CUST-01518,Product D,Apparel,South,5,202.5,131.75,70.75,10.0
2025-02-04,CUST-01808,Product C,Home & Kitchen,North,3,263.92,190.45,73.47,10.0
2025-02-04,CUST-01732,Product D,Apparel,South,4,180.0,125.87,54.13,0.0
2025-02-04,CUST-01663,Product B,Electronics,East,8,2448.0,1506.21,941.79,0.0
2025-02-04,CUST-02950,Product B,Electronics,East,6,1744.2,1040.17,704.03,5.0
2025-02-04,CUST-01484,Product C,Home & Kitchen,West,3,254.36,185.69,68.67,5.0
2025-02-04,CUST-02961,Product A,Electronics,West,2,369.6,310.73,58.87,20.0
2025-02-04,CUST-00180,Product C,Home & Kitchen,North,4,351.9,235.8,116.1,10.0
2025-02-04,CUST-00914,Product E,Apparel,West,1,63.0,42.27,20.73,0.0
2025-02-04,CUST-02438,Product A,Electronics,North,3,645.15,484.49,160.66,15.0
2025-02-04,CUST-00762,Product A,Electronics,North,4,961.4,674.1,287.3,5.0
2025-02-04,CUST-02099,Product A,Electronics,East,1,198.0,129.66,68.34,0.0
2025-02-04,CUST-00360,Product B,Electronics,West,1,357.0,228.75,128.25,0.0
2025-02-04,CUST-02684,Product B,Electronics,South,4,1360.0,910.48,449.52,0.0
2025-02-04,CUST-02428,Product A,Electronics,North,3,759.0,474.03,284.97,0.0
2025-02-04,CUST-02229,Product B,Electronics,East,3,872.1,584.5,287.6,5.0
2025-02-04,CUST-02233,Product C,Home & Kitchen,North,6,586.5,365.38,221.12,0.0
2025-02-04,CUST-01474,Product B,Electronics,South,2,680.0,397.02,282.98,0.0
2025-02-04,CUST-01019,Product C,Home & Kitchen,South,5,425.0,254.01,170.99,0.0
2025-02-04,CUST-02327,Product A,Electronics,North,2,455.4,333.17,122.23,10.0
2025-02-05,CUST-02740,Product C,Home & Kitchen,North,2,195.5,135.67,59.83,0.0
2025-02-05,CUST-00721,Product E,Apparel,East,4,216.0,150.3,65.7,0.0
2025-02-05,CUST-02510,Product B,Electronics,South,3,918.0,596.9,321.1,10.0
2025-02-05,CUST-02648,Product E,Apparel,South,2,108.0,68.05,39.95,10.0
2025-02-05,CUST-00156,Product B,Electronics,East,1,290.7,199.93,90.77,5.0
2025-02-05,CUST-00192,Product E,Apparel,North,4,276.0,178.41,97.59,0.0
2025-02-05,CUST-00940,Product C,Home & Kitchen,West,7,562.28,390.4,171.88,10.0
2025-02-05,CUST-00421,Product C,Home & Kitchen,North,5,488.75,301.75,187.0,0.0
2025-02-05,CUST-02911,Product A,Electronics,North,1,253.0,167.66,85.34,0.0
2025-02-05,CUST-00865,Product A,Electronics,South,4,792.0,484.22,307.78,10.0
2025-02-05,CUST-01426,Product C,Home & Kitchen,North,2,195.5,111.47,84.03,0.0
2025-02-05,CUST-01396,Product A,Electronics,North,2,480.7,289.09,191.61,5.0
2025-02-05,CUST-00162,Product B,Electronics,North,2,782.0,445.59,336.41,0.0
2025-02-05,CUST-00691,Product A,Electronics,West,3,693.0,384.4,308.6,0.0
2025-02-05,CUST-01394,Product A,Electronics,West,5,1155.0,674.61,480.39,0.0
2025-02-05,CUST-00734,Product A,Electronics,East,2,396.0,229.63,166.37,0.0
2025-02-05,CUST-02090,Product A,Electronics,North,2,480.7,338.49,142.21,5.0
2025-02-05,CUST-01045,Product C,Home & Kitchen,North,3,234.6,178.58,56.02,20.0
2025-02-05,CUST-01617,Product B,Electronics,West,4,1356.6,961.4,395.2,5.0
2025-02-05,CUST-02392,Product C,Home & Kitchen,West,6,455.18,298.27,156.91,15.0
2025-02-05,CUST-01373,Product A,Electronics,East,3,564.3,413.07,151.23,5.0
2025-02-05,CUST-00136,Product D,Apparel,West,1,44.89,26.66,18.23,5.0
2025-02-05,CUST-01507,Product A,Electronics,East,5,990.0,640.08,349.92,0.0
2025-02-05,CUST-01499,Product B,Electronics,West,1,339.15,202.96,136.19,5.0
2025-02-05,CUST-02006,Product C,Home & Kitchen,North,3,293.25,184.2,109.05,0.0
2025-02-05,CUST-00882,Product A,Electronics,North,1,240.35,165.59,74.76,5.0
2025-02-05,CUST-02308,Product C,Home & Kitchen,North,1,97.75,57.91,39.84,0.0
2025-02-05,CUST-02523,Product E,Apparel,East,2,91.8,66.31,25.49,15.0
2025-02-05,CUST-01256,Product A,Electronics,South,4,880.0,587.76,292.24,0.0
2025-02-05,CUST-01535,Product A,Electronics,East,3,564.3,362.63,201.67,5.0
2025-02-05,CUST-00515,Product A,Electronics,North,2,506.0,323.33,182.67,0.0
2025-02-05,CUST-00088,Product A,Electronics,North,6,1518.0,928.65,589.35,0.0
2025-02-05,CUST-02648,Product A,Electronics,South,4,880.0,517.14,362.86,0.0
2025-02-05,CUST-01357,Product C,Home & Kitchen,East,5,382.5,214.69,167.81,0.0
2025-02-05,CUST-02475,Product C,Home & Kitchen,North,4,391.0,223.57,167.43,0.0
2025-02-05,CUST-01768,Product A,Electronics,East,4,792.0,542.75,249.25,0.0
2025-02-05,CUST-00988,Product C,Home & Kitchen,West,4,357.0,199.37,157.63,0.0
2025-02-05,CUST-01378,Product C,Home & Kitchen,East,3,183.6,140.76,42.84,20.0
2025-02-05,CUST-00963,Product A,Electronics,North,1,253.0,156.53,96.47,0.0
2025-02-05,CUST-00607,Product D,Apparel,West,1,47.25,26.11,21.14,0.0
2025-02-05,CUST-00537,Product A,Electronics,North,5,1265.0,868.25,396.75,0.0
2025-02-05,CUST-01345,Product C,Home & Kitchen,East,3,229.5,137.13,92.37,0.0
2025-02-05,CUST-02798,Product A,Electronics,West,1,231.0,130.65,100.35,0.0
2025-02-05,CUST-00242,Product D,Apparel,North,2,87.97,57.15,30.82,15.0
2025-02-05,CUST-02550,Product E,Apparel,West,2,126.0,79.47,46.53,0.0
2025-02-05,CUST-01932,Product C,Home & Kitchen,West,3,267.75,187.16,80.59,0.0
2025-02-05,CUST-02582,Product C,Home & Kitchen,South,3,255.0,165.4,89.6,0.0
2025-02-05,CUST-02423,Product E,Apparel,North,3,186.3,135.58,50.72,10.0
2025-02-05,CUST-01776,Product A,Electronics,West,5,1155.0,690.59,464.41,0.0
2025-02-05,CUST-02122,Product A,Electronics,South,3,561.0,379.67,181.33,15.0
2025-02-05,CUST-00223,Product A,Electronics,South,4,748.0,535.41,212.59,15.0
2025-02-05,CUST-00469,Product E,Apparel,North,1,69.0,41.77,27.23,0.0
2025-02-06,CUST-02710,Product B,Electronics,East,4,1224.0,796.99,427.01,0.0
2025-02-06,CUST-01644,Product B,Electronics,South,1,340.0,203.09,136.91,0.0
2025-02-06,CUST-00186,Product C,Home & Kitchen,North,1,97.75,56.13,41.62,0.0
2025-02-06,CUST-00222,Product A,Electronics,South,5,1100.0,611.49,488.51,0.0
2025-02-06,CUST-02751,Product B,Electronics,South,3,918.0,682.05,235.95,10.0
2025-02-06,CUST-02219,Product D,Apparel,South,3,135.0,91.03,43.97,0.0
2025-02-06,CUST-01612,Product A,Electronics,East,5,990.0,627.9,362.1,0.0
2025-02-06,CUST-01491,Product C,Home & Kitchen,North,5,488.75,305.89,182.86,0.0
2025-02-06,CUST-00828,Product E,Apparel,North,4,276.0,182.69,93.31,0.0
2025-02-06,CUST-02060,Product B,Electronics,West,3,1017.45,710.23,307.22,5.0
2025-02-06,CUST-02162,Product E,Apparel,East,5,256.5,154.98,101.52,5.0
2025-02-06,CUST-00169,Product C,Home & Kitchen,North,1,83.09,64.67,18.42,15.0
2025-02-06,CUST-01802,Product A,Electronics,South,3,660.0,458.03,201.97,0.0
2025-02-06,CUST-02633,Product E,Apparel,West,2,126.0,82.33,43.67,0.0
2025-02-06,CUST-00349,Product E,Apparel,East,1,45.9,32.57,13.33,15.0
2025-02-06,CUST-01672,Product C,Home & Kitchen,North,6,527.85,397.58,130.27,10.0
2025-02-06,CUST-02370,Product B,Electronics,East,4,1162.8,762.36,400.44,5.0
2025-02-06,CUST-01927,Product A,Electronics,North,4,1012.0,621.1,390.9,0.0
2025-02-06,CUST-01711,Product A,Electronics,South,4,880.0,561.81,318.19,0.0
2025-02-06,CUST-01390,Product A,Electronics,East,4,712.8,491.55,221.25,10.0
2025-02-06,CUST-01757,Product C,Home & Kitchen,North,1,83.09,57.79,25.3,15.0
2025-02-06,CUST-01918,Product B,Electronics,South,2,544.0,428.0,116.0,20.0
2025-02-06,CUST-02375,Product A,Electronics,North,3,759.0,436.76,322.24,0.0
2025-02-06,CUST-02794,Product A,Electronics,East,3,564.3,388.33,175.97,5.0
2025-02-06,CUST-02571,Product A,Electronics,West,1,231.0,148.84,82.16,0.0
2025-02-06,CUST-02449,Product E,Apparel,West,2,113.4,83.89,29.51,10.0
2025-02-06,CUST-02702,Product C,Home & Kitchen,West,1,89.25,51.38,37.87,0.0
2025-02-06,CUST-02021,Product C,Home & Kitchen,East,3,229.5,143.69,85.81,0.0
2025-02-06,CUST-02084,Product A,Electronics,East,3,594.0,369.26,224.74,0.0
2025-02-06,CUST-02005,Product A,Electronics,South,3,660.0,434.55,225.45,0.0
2025-02-06,CUST-00196,Product B,Electronics,East,3,918.0,586.54,331.46,0.0
2025-02-06,CUST-00450,Product C,Home & Kitchen,West,3,227.59,180.1,47.49,15.0
2025-02-06,CUST-02131,Product C,Home & Kitchen,East,6,459.0,289.13,169.87,0.0
2025-02-06,CUST-02086,Product B,Electronics,South,1,340.0,234.54,105.46,0.0
2025-02-06,CUST-01207,Product B,Electronics,West,3,1071.0,718.01,352.99,0.0
2025-02-06,CUST-00108,Product B,Electronics,South,2,680.0,446.94,233.06,0.0
2025-02-06,CUST-02337,Product D,Apparel,South,5,225.0,155.67,69.33,0.0
2025-02-07,CUST-01042,Product B,Electronics,South,4,1360.0,942.19,417.81,0.0
2025-02-07,CUST-00372,Product C,Home & Kitchen,South,3,255.0,164.73,90.27,0.0
2025-02-07,CUST-02014,Product D,Apparel,East,2,81.0,49.28,31.72,0.0
2025-02-07,CUST-01299,Product D,Apparel,North,3,155.25,91.75,63.5,0.0
2025-02-07,CUST-00460,Product B,Electronics,West,1,357.0,228.57,128.43,0.0
2025-02-07,CUST-00083,Product B,Electronics,West,3,1071.0,723.97,347.03,0.0
2025-02-07,CUST-02833,Product B,Electronics,South,5,1445.0,967.21,477.79,15.0
2025-02-07,CUST-02076,Product A,Electronics,South,1,220.0,123.29,96.71,0.0
2025-02-07,CUST-01277,Product A,Electronics,West,2,462.0,303.43,158.57,0.0
2025-02-07,CUST-01222,Product C,Home & Kitchen,South,2,144.5,115.24,29.26,15.0
2025-02-07,CUST-02953,Product A,Electronics,North,3,759.0,498.3,260.7,0.0
2025-02-07,CUST-02910,Product A,Electronics,East,3,594.0,388.22,205.78,0.0
2025-02-07,CUST-00753,Product C,Home & Kitchen,West,4,321.3,245.83,75.47,10.0
2025-02-07,CUST-02952,Product A,Electronics,South,3,660.0,457.66,202.34,0.0
2025-02-07,CUST-02126,Product A,Electronics,South,4,880.0,533.59,346.41,0.0
2025-02-07,CUST-02244,Product A,Electronics,West,1,207.9,128.76,79.14,10.0
2025-02-07,CUST-01386,Product D,Apparel,South,1,45.0,25.68,19.32,0.0
2025-02-07,CUST-00261,Product A,Electronics,East,3,475.2,334.85,140.35,20.0
2025-02-07,CUST-01481,Product B,Electronics,West,3,1071.0,640.73,430.27,0.0
2025-02-07,CUST-02184,Product A,Electronics,West,4,924.0,593.46,330.54,0.0
2025-02-07,CUST-02210,Product C,Home & Kitchen,West,3,214.2,153.26,60.94,20.0
2025-02-07,CUST-02866,Product C,Home & Kitchen,East,1,76.5,49.76,26.74,0.0
2025-02-07,CUST-01305,Product E,Apparel,West,4,252.0,152.31,99.69,0.0
2025-02-07,CUST-00217,Product A,Electronics,South,2,352.0,258.15,93.85,20.0
2025-02-07,CUST-01754,Product A,Electronics,West,1,231.0,153.73,77.27,0.0
2025-02-07,CUST-01795,Product C,Home & Kitchen,South,1,85.0,50.47,34.53,0.0
2025-02-07,CUST-02770,Product A,Electronics,North,7,1682.45,1118.6,563.85,5.0
2025-02-07,CUST-01250,Product C,Home & Kitchen,South,3,255.0,143.31,111.69,0.0
2025-02-07,CUST-00746,Product A,Electronics,North,4,1012.0,574.54,437.46,0.0
2025-02-07,CUST-01387,Product B,Electronics,North,2,742.9,457.5,285.4,5.0
2025-02-07,CUST-01918,Product B,Electronics,North,6,2346.0,1492.86,853.14,0.0
2025-02-07,CUST-00356,Product A,Electronics,North,2,480.7,309.83,170.87,5.0
2025-02-07,CUST-00721,Product E,Apparel,East,4,216.0,142.31,73.69,0.0
2025-02-07,CUST-00586,Product E,Apparel,West,2,126.0,70.79,55.21,0.0
2025-02-07,CUST-02632,Product E,Apparel,North,2,138.0,81.28,56.72,0.0
2025-02-07,CUST-02244,Product A,Electronics,South,2,418.0,246.73,171.27,5.0
2025-02-07,CUST-02982,Product E,Apparel,South,4,240.0,134.62,105.38,0.0
2025-02-07,CUST-01335,Product A,Electronics,North,3,721.05,461.53,259.52,5.0
2025-02-07,CUST-01168,Product B,Electronics,East,3,826.2,521.51,304.69,10.0
2025-02-07,CUST-01227,Product C,Home & Kitchen,East,3,229.5,153.82,75.68,0.0
2025-02-07,CUST-00692,Product E,Apparel,West,3,189.0,127.89,61.11,0.0
2025-02-07,CUST-00955,Product A,Electronics,West,3,693.0,479.07,213.93,0.0
2025-02-07,CUST-00047,Product C,Home & Kitchen,North,1,78.2,56.4,21.8,20.0
2025-02-07,CUST-01013,Product A,Electronics,West,4,831.6,551.28,280.32,10.0
2025-02-07,CUST-02069,Product B,Electronics,North,2,703.8,521.59,182.21,10.0
2025-02-07,CUST-01455,Product D,Apparel,North,2,103.5,68.62,34.88,0.0
2025-02-07,CUST-02395,Product E,Apparel,North,4,276.0,182.5,93.5,0.0
2025-02-07,CUST-02513,Product B,Electronics,West,1,357.0,235.26,121.74,0.0
2025-02-07,CUST-02280,Product B,Electronics,North,5,1955.0,1097.55,857.45,0.0
2025-02-07,CUST-01348,Product A,Electronics,North,1,253.0,172.58,80.42,0.0
2025-02-07,CUST-00606,Product C,Home & Kitchen,South,1,76.5,59.41,17.09,10.0
2025-02-07,CUST-01216,Product B,Electronics,North,2,664.7,505.73,158.97,15.0
2025-02-07,CUST-02177,Product C,Home & Kitchen,West,3,267.75,155.72,112.03,0.0
2025-02-07,CUST-02253,Product B,Electronics,South,2,612.0,392.66,219.34,10.0
2025-02-07,CUST-00461,Product E,Apparel,North,4,234.6,169.34,65.26,15.0
2025-02-07,CUST-00408,Product D,Apparel,West,2,94.5,60.92,33.58,0.0
2025-02-07,CUST-02195,Product A,Electronics,North,4,1012.0,650.88,361.12,0.0
2025-02-07,CUST-02152,Product C,Home & Kitchen,West,3,240.98,154.94,86.04,10.0
2025-02-08,CUST-02805,Product E,Apparel,North,1,69.0,42.05,26.95,0.0
2025-02-08,CUST-00881,Product D,Apparel,North,2,87.97,65.53,22.44,15.0
2025-02-08,CUST-02185,Product E,Apparel,South,3,171.0,100.27,70.73,5.0
2025-02-08,CUST-01042,Product A,Electronics,East,1,198.0,138.48,59.52,0.0
2025-02-08,CUST-01739,Product A,Electronics,West,3,693.0,428.02,264.98,0.0
2025-02-08,CUST-00923,Product C,Home & Kitchen,North,4,391.0,242.06,148.94,0.0
2025-02-08,CUST-01120,Product C,Home & Kitchen,South,1,85.0,49.37,35.63,0.0
2025-02-08,CUST-01856,Product B,Electronics,South,2,680.0,414.98,265.02,0.0
2025-02-08,CUST-00032,Product C,Home & Kitchen,North,3,293.25,169.92,123.33,0.0
2025-02-08,CUST-02684,Product A,Electronics,North,2,430.1,346.77,83.33,15.0
2025-02-08,CUST-02575,Product C,Home & Kitchen,West,4,357.0,206.76,150.24,0.0
2025-02-08,CUST-01132,Product E,Apparel,North,4,234.6,181.49,53.11,15.0
2025-02-08,CUST-00760,Product D,Apparel,North,8,393.3,282.99,110.31,5.0
2025-02-08,CUST-01450,Product A,Electronics,East,3,534.6,412.66,121.94,10.0
2025-02-08,CUST-01801,Product A,Electronics,South,5,1100.0,664.76,435.24,0.0
2025-02-08,CUST-02375,Product A,Electronics,South,1,220.0,131.68,88.32,0.0
2025-02-08,CUST-00602,Product D,Apparel,South,3,121.5,78.64,42.86,10.0
2025-02-08,CUST-02865,Product C,Home & Kitchen,North,2,185.72,126.87,58.85,5.0
2025-02-08,CUST-02894,Product B,Electronics,North,2,782.0,504.25,277.75,0.0
2025-02-08,CUST-02862,Product B,Electronics,South,4,1224.0,886.04,337.96,10.0
2025-02-08,CUST-01052,Product D,Apparel,West,4,179.55,123.51,56.04,5.0
2025-02-08,CUST-00490,Product C,Home & Kitchen,North,1,97.75,66.18,31.57,0.0
2025-02-08,CUST-00889,Product A,Electronics,South,1,220.0,123.91,96.09,0.0
2025-02-08,CUST-01132,Product A,Electronics,North,1,253.0,175.01,77.99,0.0
2025-02-08,CUST-02311,Product D,Apparel,North,2,103.5,64.1,39.4,0.0
2025-02-08,CUST-02450,Product A,Electronics,East,2,396.0,271.15,124.85,0.0
2025-02-08,CUST-01411,Product A,Electronics,South,3,594.0,364.83,229.17,10.0
